#ProcessedFacebook0
#Walktrap
#Time taken 0.01562190055847168s
296,102,22
118,261,3
238,56,3
117,231,3
312,149,2
304,308,3
105,277,3
204,196,14
315,303,3
239,21,3
312,326,2
277,161,3
98,223,3
172,277,3
128,104,3
313,222,3
98,331,3
299,194,14
122,141,3
291,25,3
13,188,3
104,318,3
261,65,3
265,128,3
116,14,2
26,3,3
165,121,3
3,25,3
149,226,2
328,306,4
172,141,3
303,315,3
56,239,3
122,274,3
46,177,22
249,180,14
73,1,1
199,119,3
248,38,3
24,187,14
304,172,3
323,141,3
323,62,3
189,217,28
280,236,3
25,276,3
186,55,3
30,56,3
60,285,3
197,127,19
334,26,3
304,170,3
259,8,7
186,199,3
200,39,3
185,344,3
149,162,2
285,213,3
185,290,3
13,261,3
109,26,3
169,40,3
194,196,14
85,156,3
67,55,3
98,285,3
123,342,3
45,67,3
162,343,2
272,21,3
271,133,3
67,297,3
13,118,3
115,28,2
46,175,22
25,169,3
80,57,14
135,197,19
203,161,3
113,261,3
275,218,4
285,170,3
314,199,3
126,48,1
36,320,19
137,167,15
140,326,2
130,48,1
302,94,14
101,80,14
92,194,14
2,20,2
72,252,3
323,96,3
91,8,7
143,177,22
200,30,3
257,26,3
331,324,3
142,322,3
188,104,3
239,276,3
325,21,3
204,94,14
346,194,14
223,186,3
56,252,3
113,142,3
26,21,3
285,323,3
290,176,3
93,167,15
276,122,3
96,133,3
188,304,3
203,313,3
200,170,3
232,200,3
235,5,3
6,89,5
257,169,3
224,232,3
271,79,3
187,24,14
141,67,3
113,66,3
56,103,3
59,271,3
40,213,3
158,26,3
211,82,3
285,208,3
119,285,3
26,9,3
40,133,3
143,175,22
56,132,3
45,221,3
212,344,3
285,315,3
21,170,3
326,214,2
281,159,19
281,251,19
109,67,3
25,232,3
59,56,3
92,180,14
277,308,3
290,323,3
167,93,15
250,59,3
106,29,3
274,341,3
249,302,14
118,239,3
252,109,3
56,55,3
80,266,14
252,134,3
104,67,3
94,346,14
141,280,3
325,161,3
322,203,3
96,274,3
158,315,3
199,98,3
134,132,3
280,98,3
254,187,14
297,21,3
100,150,28
110,264,7
266,330,14
171,150,28
322,45,3
72,165,3
344,257,3
119,332,3
257,236,3
277,324,3
332,248,3
329,119,3
225,86,22
232,56,3
291,224,3
53,196,14
315,213,3
322,136,3
181,152,4
141,257,3
180,80,14
26,199,3
45,104,3
332,67,3
303,45,3
250,252,3
3,26,3
98,148,3
185,55,3
172,239,3
295,239,3
325,98,3
252,113,3
323,119,3
188,315,3
55,203,3
224,200,3
194,80,14
295,104,3
17,140,2
266,302,14
232,212,3
249,24,14
200,323,3
323,122,3
203,65,3
259,201,7
161,56,3
119,252,3
238,82,3
197,251,19
105,272,3
291,332,3
195,306,4
313,26,3
98,203,3
346,204,14
271,21,3
334,113,3
172,238,3
65,314,3
175,321,22
261,223,3
10,169,3
185,315,3
67,136,3
203,211,3
329,272,3
203,297,3
212,239,3
80,194,14
161,118,3
170,250,3
176,290,3
225,227,22
324,118,3
98,104,3
318,119,3
291,72,3
38,141,3
156,295,3
123,334,3
251,284,19
203,67,3
89,6,5
235,21,3
68,177,22
227,177,22
281,108,19
280,188,3
144,14,2
126,88,1
232,40,3
131,99,22
103,271,3
119,185,3
200,3,3
7,22,6
132,134,3
239,212,3
231,178,3
21,223,3
194,266,14
109,186,3
127,284,19
322,56,3
123,67,3
299,346,14
149,326,2
56,75,3
144,343,2
98,122,3
31,291,3
118,26,3
232,298,3
13,172,3
184,135,19
200,75,3
203,82,3
280,121,3
177,278,22
236,297,3
26,265,3
331,56,3
298,40,3
262,220,2
314,342,3
127,36,19
94,53,14
186,178,3
118,268,3
185,274,3
161,252,3
199,203,3
299,24,14
175,99,22
325,252,3
239,234,3
302,194,14
252,29,3
142,158,3
88,73,1
16,261,3
20,44,2
3,72,3
57,249,14
278,86,22
251,36,19
44,343,2
143,131,22
50,277,3
203,200,3
72,3,3
72,200,3
252,200,3
280,332,3
254,101,14
161,21,3
86,278,22
328,275,4
91,193,7
248,169,3
9,276,3
258,141,3
303,236,3
82,331,3
113,132,3
186,345,3
184,139,19
239,323,3
54,27,3
291,213,3
188,170,3
62,276,3
128,265,3
170,315,3
143,278,22
188,323,3
25,158,3
56,66,3
40,232,3
123,98,3
284,36,19
331,98,3
303,109,3
25,176,3
104,123,3
174,112,35
85,323,3
325,222,3
290,56,3
3,142,3
109,324,3
251,108,19
218,328,4
9,176,3
128,322,3
26,203,3
252,13,3
149,115,2
111,312,2
119,313,3
68,175,22
186,9,3
128,313,3
330,242,14
211,331,3
72,26,3
67,203,3
257,315,3
236,105,3
21,342,3
224,122,3
67,212,3
115,312,2
273,78,4
332,158,3
26,308,3
13,238,3
92,24,14
207,56,3
278,225,22
115,226,2
315,158,3
56,119,3
26,232,3
135,309,19
232,231,3
172,252,3
159,127,19
68,225,22
231,9,3
322,60,3
141,39,3
266,53,14
176,239,3
162,326,2
304,161,3
169,56,3
133,96,3
115,14,2
313,199,3
304,212,3
90,179,33
113,342,3
142,122,3
9,258,3
75,200,3
148,119,3
320,127,19
118,211,3
280,231,3
14,226,2
281,284,19
239,325,3
9,304,3
187,302,14
56,161,3
260,126,1
165,72,3
88,48,1
56,62,3
188,25,3
272,304,3
24,266,14
67,290,3
271,172,3
172,211,3
118,331,3
67,188,3
211,203,3
278,46,22
113,119,3
320,184,19
194,346,14
134,66,3
51,237,13
56,332,3
67,123,3
199,315,3
25,231,3
56,272,3
315,291,3
266,196,14
133,141,3
177,175,22
65,261,3
24,180,14
265,311,3
249,187,14
85,188,3
187,101,14
309,320,19
36,197,19
322,161,3
28,151,2
177,131,22
239,203,3
187,92,14
299,94,14
280,304,3
56,221,3
179,145,33
3,122,3
203,331,3
53,254,14
98,113,3
56,169,3
313,239,3
8,91,7
22,7,6
21,9,3
67,119,3
188,165,3
341,9,3
271,332,3
315,133,3
312,262,2
121,165,3
232,158,3
3,188,3
297,67,3
128,176,3
218,181,4
239,232,3
152,4,4
340,7,6
312,111,2
327,95,5
2,333,2
59,239,3
248,26,3
249,254,14
59,268,3
324,109,3
82,158,3
322,85,3
169,334,3
56,59,3
252,65,3
224,291,3
120,247,37
334,21,3
325,13,3
226,2,2
119,176,3
280,290,3
277,186,3
118,200,3
9,67,3
148,109,3
325,186,3
323,103,3
170,3,3
197,320,19
24,194,14
342,13,3
141,122,3
298,265,3
141,72,3
285,313,3
22,339,6
343,44,2
128,26,3
178,213,3
340,339,6
342,56,3
67,75,3
277,105,3
78,218,4
330,249,14
25,119,3
67,186,3
29,338,3
291,272,3
122,128,3
142,271,3
119,122,3
194,101,14
176,170,3
159,281,19
299,187,14
13,98,3
103,169,3
266,242,14
102,296,22
257,280,3
66,56,3
94,80,14
59,186,3
143,227,22
69,67,3
239,322,3
142,31,3
332,331,3
313,315,3
177,225,22
72,113,3
324,136,3
50,314,3
40,280,3
346,196,14
21,332,3
325,265,3
342,98,3
148,50,3
170,128,3
141,291,3
200,67,3
9,105,3
108,36,19
119,271,3
280,252,3
21,142,3
45,122,3
1,48,1
136,56,3
67,109,3
123,186,3
115,140,2
26,122,3
199,238,3
227,68,22
322,323,3
203,9,3
200,199,3
116,149,2
185,103,3
115,262,2
30,9,3
276,98,3
341,322,3
274,21,3
98,261,3
142,277,3
21,239,3
211,56,3
80,300,14
186,59,3
315,313,3
196,330,14
194,180,14
242,249,14
257,25,3
276,9,3
304,224,3
345,285,3
230,307,29
56,203,3
204,92,14
141,199,3
25,104,3
242,53,14
186,203,3
56,122,3
246,339,6
223,172,3
73,48,1
185,322,3
50,113,3
276,236,3
282,244,56
31,308,3
211,272,3
148,113,3
211,128,3
184,281,19
344,104,3
338,203,3
29,118,3
176,26,3
55,170,3
69,26,3
277,332,3
338,252,3
271,25,3
213,345,3
304,203,3
72,232,3
48,73,1
56,238,3
208,188,3
312,14,2
72,56,3
40,231,3
98,325,3
127,281,19
122,142,3
319,89,5
242,266,14
266,80,14
328,4,4
322,128,3
21,203,3
339,129,6
172,98,3
48,88,1
188,56,3
199,325,3
317,132,3
170,304,3
274,75,3
248,67,3
186,45,3
291,188,3
25,148,3
277,325,3
86,225,22
211,13,3
21,105,3
170,342,3
226,28,2
334,132,3
190,23,13
322,118,3
199,239,3
318,261,3
188,67,3
113,271,3
297,188,3
264,91,7
326,28,2
113,26,3
339,87,6
104,186,3
346,101,14
236,62,3
239,122,3
199,172,3
67,272,3
347,129,6
188,291,3
127,108,19
25,252,3
272,9,3
233,256,54
326,116,2
26,334,3
239,26,3
333,149,2
133,40,3
104,200,3
84,224,3
223,271,3
302,24,14
242,204,14
188,239,3
342,211,3
85,322,3
125,119,3
272,211,3
239,313,3
45,200,3
303,322,3
103,285,3
297,322,3
199,56,3
196,266,14
195,4,4
238,203,3
142,161,3
347,168,6
67,62,3
315,203,3
170,268,3
128,271,3
62,142,3
14,151,2
313,60,3
92,94,14
21,277,3
29,252,3
40,334,3
239,119,3
252,103,3
104,25,3
333,343,2
36,135,19
257,344,3
203,170,3
248,252,3
303,221,3
56,9,3
59,252,3
327,89,5
186,62,3
85,271,3
161,62,3
265,67,3
175,86,22
272,236,3
99,68,22
106,169,3
325,172,3
156,67,3
180,187,14
119,199,3
82,118,3
95,319,5
172,29,3
178,30,3
332,203,3
342,63,3
113,67,3
277,55,3
284,197,19
324,332,3
272,285,3
142,285,3
131,227,22
62,67,3
204,53,14
271,276,3
338,31,3
20,2,2
275,195,4
308,21,3
188,30,3
55,239,3
261,123,3
98,280,3
161,26,3
203,186,3
2,226,2
242,180,14
31,200,3
119,208,3
297,280,3
142,104,3
67,345,3
271,322,3
332,324,3
82,56,3
272,297,3
252,325,3
155,157,40
69,25,3
20,115,2
133,271,3
9,128,3
168,7,6
236,271,3
53,191,14
231,232,3
84,82,3
275,78,4
203,268,3
144,151,2
64,171,28
4,306,4
237,51,13
55,56,3
185,119,3
13,236,3
199,128,3
297,203,3
108,320,19
178,345,3
213,272,3
82,148,3
221,285,3
56,334,3
200,55,3
56,136,3
326,162,2
181,275,4
56,298,3
147,95,5
212,172,3
67,9,3
13,148,3
40,271,3
239,109,3
304,109,3
109,158,3
343,111,2
271,277,3
261,313,3
249,266,14
236,69,3
25,72,3
276,271,3
306,275,4
222,118,3
315,322,3
142,9,3
133,236,3
9,334,3
146,50,3
329,332,3
268,118,3
304,257,3
186,285,3
169,318,3
101,187,14
291,31,3
20,226,2
300,346,14
291,258,3
148,25,3
62,239,3
142,323,3
186,67,3
82,13,3
94,24,14
119,109,3
44,312,2
276,200,3
313,98,3
26,271,3
297,9,3
67,323,3
168,22,6
170,290,3
226,312,2
59,261,3
56,60,3
232,21,3
194,204,14
169,26,3
30,322,3
21,119,3
302,330,14
243,167,15
109,331,3
323,3,3
30,200,3
271,141,3
172,271,3
148,229,3
226,41,2
297,323,3
28,326,2
104,26,3
116,312,2
9,85,3
9,199,3
92,187,14
331,118,3
55,277,3
76,270,31
218,273,4
62,323,3
158,304,3
69,304,3
324,119,3
17,116,2
87,246,6
109,322,3
108,281,19
186,200,3
249,194,14
342,172,3
54,329,3
25,141,3
188,26,3
315,323,3
25,297,3
119,188,3
108,184,19
26,176,3
203,308,3
342,21,3
44,111,2
142,303,3
138,19,12
324,213,3
265,331,3
323,341,3
299,180,14
242,80,14
285,117,3
252,123,3
51,83,13
214,116,2
252,322,3
161,258,3
248,21,3
56,212,3
236,280,3
116,140,2
325,59,3
320,108,19
186,170,3
257,272,3
295,212,3
13,223,3
265,239,3
334,165,3
254,330,14
223,199,3
21,136,3
213,96,3
9,280,3
315,98,3
251,281,19
88,164,1
240,23,13
325,26,3
285,277,3
98,128,3
224,332,3
297,200,3
29,231,3
1,88,1
221,322,3
98,59,3
315,128,3
54,313,3
164,88,1
334,277,3
272,185,3
309,281,19
122,280,3
331,271,3
119,280,3
22,87,6
119,128,3
158,82,3
271,142,3
323,285,3
103,136,3
204,249,14
329,106,3
341,56,3
226,14,2
197,36,19
262,115,2
334,304,3
265,223,3
44,20,2
272,271,3
67,200,3
169,236,3
149,2,2
341,274,3
315,26,3
56,30,3
325,239,3
130,73,1
95,89,5
186,21,3
325,211,3
57,80,14
322,62,3
226,116,2
77,40,3
31,338,3
325,200,3
109,252,3
67,332,3
181,195,4
161,9,3
136,304,3
130,88,1
80,92,14
53,204,14
91,110,7
14,116,2
188,342,3
194,249,14
53,330,14
67,252,3
172,118,3
20,41,2
248,200,3
308,338,3
197,108,19
96,224,3
98,272,3
211,222,3
150,64,28
224,67,3
304,98,3
310,137,15
132,158,3
105,21,3
21,308,3
219,319,5
245,8,7
265,325,3
315,121,3
41,115,2
284,281,19
106,231,3
169,315,3
67,325,3
26,55,3
156,188,3
101,194,14
277,170,3
258,188,3
304,334,3
271,331,3
239,67,3
222,199,3
332,208,3
312,305,2
328,218,4
110,259,7
170,271,3
66,67,3
341,188,3
200,9,3
199,113,3
67,271,3
134,67,3
115,116,2
94,254,14
227,86,22
67,26,3
39,141,3
118,342,3
220,115,2
261,297,3
252,82,3
189,100,28
218,275,4
313,261,3
101,266,14
101,302,14
59,325,3
169,21,3
67,280,3
134,252,3
30,236,3
322,308,3
119,82,3
100,217,28
111,20,2
122,123,3
94,180,14
346,300,14
322,21,3
56,199,3
203,56,3
314,82,3
118,172,3
239,169,3
223,342,3
184,36,19
311,325,3
208,291,3
56,222,3
239,295,3
56,313,3
272,277,3
199,134,3
9,119,3
185,280,3
331,203,3
25,199,3
200,113,3
72,291,3
285,303,3
299,92,14
56,211,3
322,9,3
13,313,3
322,276,3
334,9,3
119,26,3
60,291,3
89,95,5
9,156,3
141,304,3
322,158,3
28,226,2
203,325,3
200,276,3
176,25,3
21,235,3
204,266,14
252,265,3
119,125,3
119,325,3
73,130,1
9,66,3
142,109,3
271,119,3
99,102,22
280,105,3
251,135,19
312,220,2
186,236,3
277,98,3
26,304,3
315,280,3
144,17,2
239,55,3
5,315,3
252,25,3
125,169,3
224,213,3
136,122,3
236,121,3
56,277,3
82,170,3
265,238,3
41,17,2
325,304,3
332,291,3
313,170,3
199,291,3
280,122,3
324,199,3
188,9,3
132,45,3
75,304,3
291,169,3
6,147,5
194,254,14
142,170,3
21,121,3
8,264,7
271,170,3
25,280,3
94,92,14
299,249,14
113,25,3
186,128,3
104,188,3
334,169,3
304,272,3
313,342,3
203,261,3
118,324,3
30,329,3
303,132,3
153,280,3
303,285,3
264,8,7
105,257,3
199,186,3
224,9,3
25,291,3
104,169,3
274,40,3
122,31,3
308,323,3
186,221,3
40,315,3
224,276,3
161,271,3
111,17,2
252,186,3
203,285,3
189,64,28
203,118,3
338,308,3
280,315,3
169,122,3
67,128,3
178,322,3
156,122,3
194,92,14
280,142,3
26,40,3
307,230,29
204,57,14
248,119,3
104,325,3
186,239,3
189,150,28
128,252,3
136,169,3
132,119,3
199,9,3
150,189,28
128,170,3
239,261,3
308,26,3
26,69,3
122,203,3
36,184,19
293,174,35
115,343,2
41,116,2
315,324,3
280,239,3
26,315,3
169,104,3
199,40,3
109,21,3
236,257,3
25,277,3
339,22,6
186,322,3
236,13,3
313,118,3
285,185,3
332,200,3
142,134,3
252,315,3
296,99,22
36,108,19
40,329,3
212,232,3
217,64,28
53,101,14
170,200,3
118,199,3
122,200,3
271,236,3
118,65,3
322,257,3
75,67,3
161,277,3
291,158,3
77,332,3
143,68,22
3,67,3
297,65,3
342,118,3
167,32,15
132,315,3
26,298,3
98,141,3
64,189,28
259,110,7
25,200,3
265,298,3
24,101,14
119,13,3
238,211,3
56,231,3
75,56,3
143,225,22
234,239,3
330,204,14
172,261,3
62,170,3
345,186,3
127,251,19
304,75,3
136,308,3
38,248,3
261,314,3
186,188,3
200,271,3
56,342,3
200,285,3
200,26,3
9,170,3
122,261,3
105,236,3
4,152,4
139,251,19
62,223,3
40,72,3
96,213,3
118,13,3
91,245,7
26,276,3
158,142,3
315,329,3
271,185,3
67,104,3
200,280,3
180,24,14
101,53,14
115,41,2
185,25,3
13,67,3
213,315,3
68,227,22
186,323,3
213,128,3
67,213,3
214,41,2
9,342,3
252,199,3
24,299,14
318,123,3
92,204,14
122,25,3
297,252,3
56,72,3
261,211,3
322,75,3
122,55,3
236,303,3
75,323,3
26,161,3
21,236,3
344,185,3
344,212,3
14,28,2
13,252,3
178,303,3
211,103,3
60,239,3
186,104,3
203,342,3
8,259,7
271,199,3
342,165,3
82,314,3
123,26,3
211,342,3
13,82,3
187,346,14
322,329,3
113,313,3
261,122,3
104,203,3
142,56,3
116,144,2
295,26,3
169,185,3
211,285,3
344,67,3
329,16,3
122,303,3
53,249,14
122,56,3
67,13,3
82,199,3
40,169,3
109,203,3
152,275,4
59,250,3
68,143,22
180,242,14
296,175,22
101,330,14
165,113,3
126,260,1
21,271,3
17,41,2
82,59,3
342,261,3
297,56,3
142,334,3
342,314,3
178,231,3
109,303,3
128,213,3
72,272,3
342,277,3
321,175,22
271,176,3
144,116,2
322,104,3
298,271,3
67,277,3
221,303,3
134,304,3
132,303,3
304,122,3
285,221,3
304,56,3
26,128,3
204,242,14
32,167,15
41,144,2
101,204,14
111,214,2
261,118,3
329,27,3
295,9,3
346,53,14
88,1,1
67,344,3
172,199,3
188,277,3
197,284,19
103,56,3
185,297,3
213,122,3
53,266,14
101,94,14
67,72,3
266,101,14
315,56,3
280,291,3
304,67,3
20,312,2
332,16,3
252,122,3
9,113,3
79,188,3
26,118,3
56,40,3
277,213,3
330,266,14
204,80,14
13,239,3
113,325,3
211,29,3
141,40,3
118,56,3
91,259,7
280,67,3
94,300,14
67,21,3
50,203,3
196,92,14
213,161,3
254,204,14
303,122,3
227,102,22
291,252,3
186,142,3
331,16,3
277,26,3
312,44,2
93,310,15
196,346,14
266,254,14
148,272,3
13,342,3
169,332,3
4,195,4
80,299,14
26,98,3
127,139,19
223,200,3
113,72,3
213,40,3
204,346,14
113,172,3
261,345,3
303,345,3
309,127,19
165,169,3
236,272,3
103,98,3
310,167,15
227,296,22
325,268,3
332,252,3
285,304,3
186,213,3
239,25,3
169,277,3
334,188,3
134,203,3
89,319,5
325,223,3
119,50,3
329,308,3
79,26,3
9,79,3
261,98,3
21,272,3
314,50,3
140,17,2
299,254,14
82,261,3
203,334,3
26,236,3
170,285,3
161,199,3
104,113,3
232,224,3
39,121,3
53,24,14
277,291,3
169,5,3
67,134,3
346,92,14
322,250,3
45,142,3
277,334,3
141,62,3
115,326,2
180,194,14
223,98,3
236,304,3
203,265,3
277,188,3
304,239,3
26,188,3
40,304,3
26,79,3
232,9,3
271,40,3
200,304,3
312,17,2
50,146,3
280,26,3
257,295,3
103,25,3
170,332,3
56,290,3
40,29,3
313,271,3
56,276,3
122,3,3
41,14,2
23,190,13
118,277,3
108,159,19
315,223,3
285,9,3
118,304,3
8,201,7
332,122,3
227,143,22
212,40,3
57,24,14
56,322,3
186,222,3
40,141,3
196,194,14
271,285,3
41,151,2
261,239,3
123,200,3
50,119,3
67,322,3
272,213,3
56,104,3
170,82,3
328,78,4
280,141,3
223,315,3
79,67,3
203,272,3
334,203,3
313,252,3
229,334,3
309,184,19
229,109,3
67,25,3
187,254,14
170,185,3
110,8,7
268,325,3
104,122,3
141,26,3
25,272,3
200,56,3
158,113,3
109,142,3
212,252,3
29,16,3
304,271,3
310,93,15
315,105,3
332,119,3
284,251,19
244,282,56
102,99,22
322,252,3
261,203,3
150,171,28
85,3,3
341,304,3
195,275,4
122,272,3
232,276,3
236,122,3
330,92,14
104,142,3
186,277,3
332,231,3
99,278,22
77,117,3
324,252,3
122,170,3
82,121,3
331,211,3
236,224,3
156,136,3
159,320,19
277,208,3
249,346,14
50,331,3
281,320,19
200,297,3
290,322,3
242,101,14
325,122,3
30,331,3
212,199,3
119,331,3
294,277,3
40,274,3
308,213,3
252,79,3
9,26,3
109,104,3
40,224,3
144,41,2
98,315,3
180,196,14
122,342,3
169,142,3
147,319,5
151,41,2
40,158,3
271,239,3
315,257,3
67,304,3
99,263,22
323,332,3
254,346,14
312,115,2
132,277,3
324,238,3
67,265,3
248,311,3
322,30,3
109,229,3
230,71,29
56,291,3
20,162,2
94,187,14
67,303,3
272,40,3
115,20,2
195,218,4
302,249,14
142,297,3
252,26,3
14,144,2
140,214,2
214,14,2
32,310,15
225,99,22
330,299,14
222,313,3
21,165,3
304,280,3
238,59,3
302,346,14
98,265,3
203,50,3
308,136,3
342,170,3
338,29,3
143,46,22
315,211,3
98,252,3
231,172,3
325,40,3
285,186,3
239,123,3
239,66,3
171,189,28
277,252,3
226,326,2
274,122,3
122,161,3
280,25,3
249,101,14
239,60,3
214,326,2
325,199,3
186,56,3
148,176,3
315,132,3
330,53,14
290,280,3
36,284,19
104,21,3
284,135,19
310,337,15
277,67,3
325,158,3
68,263,22
113,277,3
19,138,12
320,135,19
314,96,3
211,118,3
297,142,3
251,197,19
40,142,3
26,291,3
39,21,3
9,72,3
320,159,19
144,28,2
232,133,3
252,308,3
118,29,3
25,3,3
27,119,3
26,141,3
228,283,53
343,116,2
131,278,22
169,9,3
345,21,3
222,56,3
172,72,3
304,26,3
53,180,14
261,67,3
177,227,22
224,148,3
65,82,3
249,299,14
113,239,3
141,98,3
113,203,3
165,200,3
223,239,3
271,261,3
342,265,3
329,322,3
26,200,3
302,53,14
203,29,3
275,181,4
17,111,2
56,304,3
82,172,3
169,125,3
111,41,2
172,103,3
122,344,3
268,82,3
313,146,3
161,322,3
314,236,3
332,109,3
252,66,3
59,203,3
172,82,3
322,345,3
2,312,2
313,285,3
300,299,14
25,188,3
128,248,3
85,170,3
132,311,3
203,238,3
254,53,14
332,10,3
25,84,3
92,196,14
299,101,14
172,265,3
303,56,3
315,185,3
231,40,3
41,214,2
25,40,3
322,170,3
26,123,3
172,13,3
142,21,3
131,143,22
323,258,3
142,123,3
324,331,3
252,128,3
9,134,3
122,252,3
113,148,3
65,118,3
322,178,3
141,276,3
9,142,3
277,272,3
273,181,4
200,25,3
346,24,14
297,324,3
109,285,3
105,69,3
98,26,3
188,21,3
25,9,3
1,126,1
170,26,3
113,200,3
158,25,3
323,322,3
122,224,3
94,249,14
271,211,3
276,133,3
329,9,3
331,30,3
110,91,7
249,94,14
203,239,3
203,109,3
290,342,3
339,246,6
117,285,3
315,136,3
167,137,15
242,24,14
23,83,13
271,297,3
242,254,14
217,171,28
109,169,3
146,285,3
180,266,14
78,306,4
277,285,3
285,60,3
271,59,3
30,271,3
224,322,3
299,330,14
162,20,2
236,276,3
67,3,3
326,226,2
342,313,3
265,342,3
122,235,3
55,67,3
28,140,2
88,336,1
273,218,4
21,188,3
21,280,3
337,32,15
252,272,3
113,304,3
24,94,14
213,324,3
40,277,3
322,109,3
315,285,3
341,203,3
21,334,3
136,322,3
181,328,4
119,229,3
304,113,3
40,317,3
342,290,3
41,226,2
98,170,3
251,320,19
304,332,3
271,128,3
67,185,3
66,9,3
30,213,3
188,75,3
231,106,3
172,212,3
135,284,19
56,188,3
204,254,14
123,318,3
161,39,3
25,285,3
146,136,3
41,140,2
80,346,14
101,249,14
40,239,3
285,119,3
133,26,3
51,23,13
169,128,3
281,197,19
322,26,3
62,199,3
119,9,3
274,96,3
136,21,3
140,312,2
285,122,3
4,275,4
101,346,14
239,56,3
314,313,3
113,121,3
176,271,3
322,186,3
25,39,3
203,315,3
259,193,7
140,41,2
139,197,19
167,337,15
345,303,3
319,147,5
172,308,3
304,9,3
21,26,3
266,204,14
226,20,2
203,119,3
199,82,3
225,177,22
211,238,3
67,10,3
122,236,3
252,72,3
227,225,22
252,31,3
146,148,3
224,25,3
56,200,3
342,203,3
315,9,3
346,249,14
203,104,3
148,105,3
188,290,3
148,82,3
322,315,3
277,280,3
341,62,3
9,277,3
135,184,19
122,188,3
277,25,3
79,252,3
196,53,14
325,277,3
