#ProcessedFacebook0
#LeadingEigenVector
#Time taken 0.18745923042297363s
248,252
56,9
85,271
161,62
265,67
236,88
329,150
106,169
178,30
113,67
277,55
271,276
338,31
98,280
161,26
203,186
119,208
269,119
7,38
271,322
22,277
133,271
9,128
168,7
236,271
231,232
158,339
185,119
13,236
297,203
346,272
178,345
213,272
56,334
200,55
56,136
185,22
40,271
304,109
109,158
271,277
276,271
146,50
329,332
169,318
148,25
150,329
62,239
26,271
56,60
21,119
237,84
175,19
67,196
121,206
271,141
324,301
324,150
9,199
21,88
55,277
76,270
291,7
87,246
109,322
30,73
242,158
119,188
203,308
342,21
339,148
324,213
285,164
252,322
161,258
217,119
53,332
295,212
315,98
129,31
325,26
224,332
315,128
54,313
119,280
22,87
158,82
271,142
103,136
341,56
272,271
56,30
31,129
31,338
325,200
67,332
161,9
170,260
322,88
188,342
67,252
308,338
96,224
98,272
304,98
308,7
106,231
67,325
26,55
239,67
332,208
170,271
67,271
134,67
261,297
339,334
122,123
158,22
239,169
239,295
9,119
25,199
200,113
119,26
7,65
129,291
64,119
119,125
142,109
277,98
339,31
5,315
252,25
224,213
56,277
82,170
88,322
325,304
332,291
313,170
199,291
130,25
88,303
271,170
175,277
113,25
186,128
302,315
30,329
199,186
339,313
252,186
203,285
338,308
308,87
67,128
178,322
248,119
104,325
186,239
132,119
199,9
128,170
122,203
277,159
315,324
280,239
251,21
199,40
109,21
236,13
332,200
142,134
252,315
40,329
212,232
271,236
130,257
161,277
77,332
297,65
26,298
98,141
75,56
25,88
38,248
200,271
122,261
62,223
285,196
315,329
271,185
13,67
213,315
213,128
67,213
9,342
297,252
56,72
122,55
26,161
249,304
344,212
178,303
60,239
342,165
7,322
322,242
123,26
322,329
261,122
104,203
198,166
142,56
211,285
84,237
329,16
122,56
67,13
165,113
21,271
297,56
291,87
178,231
109,303
128,213
342,277
271,176
21,281
134,304
315,302
304,56
26,128
148,339
213,122
315,56
252,122
9,113
26,118
56,40
277,213
168,291
31,83
213,161
291,252
148,272
169,332
26,98
223,200
113,72
213,40
261,345
186,213
239,25
329,308
336,25
203,334
104,113
1,280
169,5
67,134
322,250
322,339
1,119
189,119
339,277
304,239
271,40
308,22
50,146
103,25
170,332
56,290
40,29
56,276
118,277
315,223
118,304
277,339
332,122
212,40
56,322
186,222
271,285
320,272
123,200
272,213
56,104
103,7
170,82
223,315
203,272
334,203
119,150
229,334
200,56
158,113
159,277
109,142
304,271
322,252
82,121
325,122
30,331
308,213
252,79
109,104
98,315
158,242
122,342
166,198
323,332
67,265
248,311
223,246
159,345
56,291
170,124
130,322
281,21
252,26
171,119
342,170
315,211
325,40
239,66
277,252
122,161
281,272
239,60
186,56
246,223
148,176
25,51
325,158
113,277
100,163
314,96
252,308
27,119
25,283
228,283
172,72
261,67
224,148
141,98
127,272
329,322
56,304
277,22
119,269
313,146
161,322
314,236
252,66
313,285
128,248
132,311
332,10
25,84
3,283
119,163
146,339
303,56
231,40
26,123
25,336
142,123
9,134
122,252
322,178
297,324
109,285
98,26
113,200
329,9
331,30
290,342
339,246
73,30
271,297
109,169
146,285
242,132
30,271
55,67
51,25
87,322
252,272
113,304
213,324
322,109
341,203
304,113
40,317
342,290
98,170
304,332
30,213
231,106
307,40
56,188
161,39
146,136
40,239
285,119
169,128
7,31
62,199
119,9
274,96
113,121
176,271
203,315
197,21
304,168
172,308
252,72
252,31
146,148
56,200
203,104
148,105
7,103
79,252
325,277
332,169
21,197
271,272
199,25
252,285
7,168
322,260
128,122
272,281
98,25
277,50
84,83
258,161
324,304
122,325
323,56
285,211
212,295
26,332
136,146
134,21
239,277
339,152
7,347
311,277
186,123
169,113
67,313
109,295
29,40
56,21
122,332
98,186
133,183
190,96
334,50
185,56
122,271
9,56
246,213
285,56
272,148
108,272
55,122
9,148
271,9
172,329
172,26
295,109
322,199
87,339
200,325
48,119
188,252
285,342
141,239
224,271
40,265
55,26
271,315
239,200
158,325
199,67
315,339
67,223
25,271
67,239
113,9
304,252
103,200
304,211
186,252
213,332
285,261
21,159
73,25
104,128
119,277
213,277
331,186
252,104
325,25
239,344
67,56
82,67
21,13
242,322
342,188
200,324
31,109
239,176
203,26
329,280
272,98
236,213
291,199
223,67
136,87
119,297
340,324
228,3
237,25
304,7
65,25
62,318
345,252
304,134
232,199
55,186
21,98
221,56
21,251
40,212
113,165
322,239
285,109
106,238
318,236
67,324
200,239
123,142
26,239
213,30
66,239
239,170
136,213
204,277
98,258
217,324
291,129
280,271
272,239
128,334
315,271
223,188
130,62
88,56
231,213
165,342
84,25
161,122
325,67
324,315
169,239
291,56
271,26
345,261
109,304
311,132
213,322
298,72
25,56
83,84
172,304
119,100
252,142
347,304
25,331
159,272
212,72
200,118
9,329
25,239
246,340
62,98
188,113
285,98
56,303
239,213
119,64
84,304
109,122
252,67
13,21
142,332
304,199
315,231
332,48
65,297
277,311
272,127
261,224
87,308
322,38
62,261
163,119
252,169
40,307
113,291
322,126
186,325
128,150
304,347
318,169
38,117
25,270
322,87
141,271
103,323
252,345
323,271
297,261
161,304
72,172
84,276
118,67
67,113
203,142
170,313
277,119
31,252
344,311
313,39
170,203
94,25
26,13
98,291
54,119
123,104
329,315
141,38
156,5
142,113
148,9
117,38
98,67
122,5
21,123
271,290
100,119
16,329
297,119
79,271
239,188
118,322
168,158
271,224
40,203
212,26
128,186
213,224
252,9
277,109
283,228
103,185
148,146
56,170
252,21
56,186
224,96
323,239
271,169
271,291
304,84
332,26
48,332
122,113
213,285
211,304
236,314
199,322
26,313
329,324
98,62
339,260
141,56
72,199
291,98
186,98
239,280
252,280
48,271
23,230
159,21
39,161
38,178
109,31
318,62
25,103
7,291
161,67
248,128
21,325
22,324
272,320
132,56
308,203
79,119
105,119
276,239
332,323
128,169
252,277
324,277
161,213
172,40
303,178
104,55
342,322
134,9
22,185
53,315
236,252
339,322
13,26
13,304
104,98
134,142
31,7
239,272
188,271
277,239
146,119
51,84
104,109
261,285
271,323
248,265
158,109
26,119
271,48
332,77
332,224
106,332
229,190
88,236
66,252
232,239
329,30
56,232
332,40
199,288
172,159
222,240
308,329
60,56
170,211
104,271
163,100
322,213
96,314
119,146
315,87
7,339
213,136
223,21
291,113
203,322
277,113
5,158
200,203
38,322
276,56
142,252
65,7
26,172
339,65
324,200
150,324
199,62
339,315
29,106
236,1
347,7
252,297
232,172
170,223
324,297
285,113
268,170
251,122
22,308
53,248
21,109
134,334
26,223
21,252
200,103
72,212
277,172
291,231
291,168
339,291
119,132
113,40
72,329
277,342
272,184
48,199
239,72
104,212
119,79
231,280
332,142
40,113
212,104
26,134
339,146
340,246
203,304
261,62
56,213
19,319
203,48
9,161
25,325
319,19
113,122
109,277
227,19
334,229
208,332
315,5
119,105
113,285
303,88
119,200
322,342
269,329
67,118
342,122
199,48
104,239
178,186
26,109
231,77
332,277
183,133
96,323
7,246
25,98
119,25
283,25
260,322
231,291
332,53
158,332
5,235
252,304
122,98
315,252
113,188
1,236
238,106
272,329
196,285
334,128
67,161
277,168
119,21
280,119
334,56
318,334
27,324
334,123
25,203
318,104
315,53
29,247
231,329
277,118
332,304
203,277
280,329
199,232
89,19
311,344
239,304
25,113
297,109
19,227
98,276
213,303
272,178
240,222
315,94
288,199
40,325
315,199
272,197
332,106
62,130
121,82
223,26
298,26
213,239
284,122
158,5
7,304
80,315
48,322
23,144
334,318
132,317
25,73
40,172
62,56
31,84
224,324
211,170
170,55
303,239
1,322
7,308
185,148
128,315
25,130
7,129
345,178
345,213
252,334
323,109
56,323
308,161
72,239
190,229
322,7
123,122
21,108
203,122
213,231
96,62
311,248
313,339
158,317
130,277
21,161
25,237
67,199
169,82
152,339
239,285
119,67
277,13
56,285
67,342
239,303
77,231
133,1
178,272
26,113
339,7
297,271
265,248
277,56
271,280
38,7
65,339
104,332
271,122
324,340
128,67
26,325
339,103
113,158
109,297
56,207
119,27
329,231
271,72
121,113
67,98
257,130
276,84
119,339
67,261
169,103
66,113
332,21
113,186
332,285
329,172
277,134
313,67
186,113
277,203
119,329
222,186
212,21
308,252
298,232
168,277
342,9
22,158
258,98
200,119
109,323
199,141
170,98
334,134
277,130
315,7
5,169
105,148
213,67
304,118
213,236
7,315
213,291
136,324
39,313
331,73
186,223
169,109
38,332
40,56
200,332
247,120
25,83
329,40
150,119
236,318
136,103
332,280
285,239
104,252
271,186
123,21
271,85
290,271
272,252
56,25
56,315
329,72
19,89
122,213
122,119
87,22
122,109
134,248
291,329
285,252
200,223
271,200
323,100
72,298
213,308
272,56
250,322
39,119
176,148
203,40
48,30
252,188
56,341
113,334
277,204
239,104
188,223
260,339
158,168
271,67
176,119
223,62
148,185
291,271
250,170
55,104
184,272
21,284
186,331
332,170
9,271
186,271
122,281
169,106
132,113
239,186
246,87
208,119
5,156
163,150
200,252
40,298
186,88
50,334
271,104
211,315
72,271
285,203
260,170
84,31
199,72
164,285
132,242
239,40
21,313
66,134
119,1
203,341
119,248
324,27
98,200
232,271
21,127
142,203
25,65
55,185
213,56
332,213
285,332
324,224
113,169
303,213
142,239
188,13
98,304
10,332
170,239
236,84
9,231
67,82
148,224
170,119
87,291
199,200
122,239
239,142
206,121
324,67
199,26
119,189
98,277
26,56
317,40
134,277
281,122
51,31
265,26
304,13
315,1
270,25
231,25
248,134
331,25
25,332
60,313
122,251
342,285
339,158
56,142
252,170
169,252
30,178
170,252
322,271
88,25
26,212
62,96
291,339
