#ProcessedFacebook0
#LeadingEigenVector
#Time taken 0.18745923042297363s
199,98,30
254,187,1
297,21,22
100,150,27
110,264,26
266,330,1
171,150,27
322,45,22
72,165,22
344,257,22
119,332,30
257,236,22
225,86,26
291,224,22
53,196,1
322,136,22
181,152,24
141,257,22
180,80,1
45,104,22
303,45,22
250,252,30
3,26,22
98,148,30
172,239,30
325,98,30
252,113,30
188,315,22
55,203,30
137,111,23
224,200,22
194,80,1
295,104,22
17,140,23
266,302,1
249,24,1
200,323,22
323,122,22
203,65,30
259,201,26
161,56,30
119,252,30
238,82,30
197,251,1
105,272,22
289,137,23
195,306,24
98,203,30
260,160,1
346,204,1
172,238,30
299,48,1
65,314,30
1,194,1
175,321,26
261,223,30
10,169,22
185,315,22
67,136,22
203,211,30
212,239,30
80,194,1
161,118,30
176,290,22
225,227,26
324,118,30
318,119,30
291,72,22
156,295,22
251,284,1
19,312,23
89,6,25
235,21,22
68,177,26
227,177,26
281,108,1
280,188,22
144,14,23
126,88,1
232,40,22
131,99,26
103,271,30
200,3,22
239,212,30
194,266,1
127,284,1
299,346,1
149,326,23
144,343,23
31,291,22
13,172,30
184,135,1
200,75,22
203,82,30
280,121,22
177,278,26
236,297,22
331,56,30
262,220,23
314,342,30
127,36,1
94,53,1
41,230,23
118,268,30
185,274,22
161,252,30
199,203,30
299,24,1
175,99,26
325,252,30
239,234,30
302,194,1
252,29,30
142,158,22
88,73,1
16,261,30
20,44,23
3,72,22
57,249,1
278,86,26
251,36,1
44,343,23
143,131,26
72,3,22
72,200,22
254,101,1
86,278,26
328,275,24
91,193,26
248,169,22
9,276,22
258,141,22
303,236,22
82,331,30
97,230,23
53,260,1
23,175,26
186,345,22
184,139,1
54,27,1
188,170,22
62,276,22
128,265,30
170,315,22
143,278,26
188,323,22
25,158,22
40,232,22
123,98,30
284,36,1
331,98,30
25,176,22
174,112,23
85,323,22
325,222,30
3,142,22
300,130,1
109,324,30
251,108,1
218,328,24
9,176,22
252,13,30
149,115,23
111,312,23
119,313,30
68,175,26
186,9,22
128,313,30
330,242,1
211,331,30
72,26,22
257,315,22
236,105,22
213,87,1
329,184,1
224,122,22
115,312,23
273,78,24
26,308,22
13,238,30
92,24,1
278,225,26
115,226,23
315,158,22
56,119,30
26,232,22
135,309,1
172,252,30
159,127,1
68,225,26
23,245,26
322,60,22
141,39,22
266,53,1
162,326,23
115,14,23
313,199,30
90,179,10
346,320,1
113,342,30
142,122,22
9,258,22
75,200,22
148,119,30
320,127,1
118,211,30
14,226,23
281,284,1
239,325,30
9,304,22
173,163,1
187,302,1
56,161,30
260,126,1
165,72,22
88,48,1
188,25,22
272,304,22
24,266,1
67,290,22
271,172,30
172,211,30
118,331,30
67,188,22
211,203,30
278,46,26
113,119,30
320,184,1
194,346,1
51,237,26
56,332,30
315,291,22
266,196,1
133,141,22
243,41,23
177,175,26
65,261,30
24,180,1
243,216,23
265,311,30
249,187,1
85,188,22
187,101,1
309,320,1
36,197,1
28,151,23
177,131,26
239,203,30
187,92,1
299,94,1
280,304,22
179,145,10
48,54,1
3,122,22
203,331,30
53,254,1
98,113,30
313,239,30
8,91,26
21,9,22
25,76,22
188,165,22
137,41,23
341,9,22
271,332,30
315,133,22
312,262,23
157,124,26
121,165,22
232,158,22
3,188,22
297,67,22
218,181,24
152,4,24
340,7,1
312,111,23
327,95,25
2,333,23
59,239,30
248,26,22
249,254,1
184,346,1
59,268,30
324,109,30
322,85,22
169,334,22
56,59,30
252,65,30
224,291,22
334,21,22
325,13,30
226,2,23
280,290,22
277,186,22
9,67,22
148,109,30
170,3,22
197,320,1
24,194,1
342,13,30
141,122,22
298,265,30
141,72,22
22,339,29
343,44,23
178,213,1
342,56,30
67,75,22
277,105,22
78,218,24
330,249,1
67,186,22
29,338,30
291,272,22
194,101,1
176,170,22
159,281,1
299,187,1
13,98,30
266,242,1
102,296,26
257,280,22
94,80,1
143,227,26
69,67,22
142,31,22
332,331,30
177,225,26
50,314,30
269,58,27
40,280,22
178,88,1
346,196,1
325,265,30
342,98,30
148,50,30
141,291,22
200,67,22
9,105,22
108,36,1
119,271,30
21,142,22
94,320,1
45,122,22
1,48,1
115,140,23
26,122,22
199,238,30
227,68,26
322,323,22
116,149,23
115,262,23
30,9,22
341,322,22
274,21,22
98,261,30
142,277,22
211,56,30
80,300,1
196,330,1
194,180,1
242,249,1
257,25,22
276,9,22
304,224,22
204,130,1
345,285,22
230,307,23
56,203,30
204,92,1
25,104,22
242,53,1
223,172,30
73,48,1
185,322,22
50,113,30
276,236,22
282,244,16
31,308,22
148,113,30
211,128,30
184,281,1
344,104,22
338,203,30
29,118,30
176,26,22
69,26,22
338,252,30
72,232,22
48,73,1
56,238,30
208,188,22
312,14,23
98,325,30
127,281,1
122,142,22
319,89,25
242,266,1
266,80,1
328,4,24
339,129,29
172,98,30
48,88,1
199,325,30
170,304,22
274,75,22
248,67,22
186,45,22
291,188,22
86,225,26
211,13,30
246,315,22
21,105,22
226,28,23
334,132,22
190,23,26
199,239,30
318,261,30
188,67,22
113,271,30
297,188,22
264,91,26
326,28,23
104,186,22
346,101,1
236,62,22
199,172,30
67,272,22
347,129,29
188,291,22
127,108,1
272,9,22
233,256,15
326,116,23
26,334,22
333,149,23
133,40,22
104,200,22
223,271,30
302,24,1
242,204,1
342,211,30
85,322,22
239,313,30
45,200,22
303,322,22
5,180,1
297,322,22
199,56,30
196,266,1
195,4,24
238,203,30
347,168,29
67,62,22
128,271,30
111,310,23
62,142,22
14,151,23
92,94,1
21,277,22
180,48,1
29,252,30
40,334,22
239,119,30
252,103,30
104,25,22
333,343,23
36,135,1
257,344,22
303,221,22
59,252,30
327,89,25
186,62,22
175,86,26
272,236,22
99,68,26
325,172,30
156,67,22
17,310,23
180,187,1
119,199,30
82,118,30
166,202,1
95,319,25
172,29,30
332,203,30
130,300,1
342,63,30
284,197,1
324,332,30
272,285,22
142,285,22
131,227,26
322,246,22
62,67,22
204,53,1
5,204,1
20,2,23
275,195,24
1,299,1
308,21,22
188,30,22
55,239,30
261,123,30
2,226,23
242,180,1
31,200,22
297,280,22
142,104,22
346,127,1
67,345,22
332,324,30
82,56,30
272,297,22
252,325,30
155,157,26
69,25,22
20,115,23
53,191,1
19,293,23
84,82,30
53,54,1
275,78,24
203,268,30
144,151,23
64,171,27
4,306,24
237,51,26
55,56,30
199,128,30
277,120,22
108,320,1
82,148,30
221,285,22
326,162,23
181,275,24
56,298,30
147,95,25
212,172,30
67,9,22
13,148,30
54,1,1
239,109,30
343,111,23
261,313,30
249,266,1
236,69,22
25,72,22
306,275,24
222,118,30
315,322,22
112,19,23
142,9,22
133,236,22
9,334,22
268,118,30
304,257,22
186,285,22
101,187,1
291,31,22
20,226,23
300,346,1
291,258,22
142,323,22
186,67,22
82,13,30
94,24,1
119,109,30
44,312,23
276,200,22
313,98,30
53,317,1
297,9,22
67,323,22
168,22,29
170,290,22
329,197,1
226,312,23
59,261,30
232,21,22
194,204,1
169,26,22
30,322,22
302,330,1
243,167,23
109,331,30
323,3,22
30,200,22
308,246,22
172,271,30
148,229,30
226,41,23
297,323,22
28,326,23
104,26,22
116,312,23
9,85,22
92,187,1
320,300,1
331,118,30
218,273,24
62,323,22
158,304,22
69,304,22
324,119,30
17,116,23
108,281,1
186,200,22
249,194,1
342,172,30
54,329,1
25,141,22
188,26,22
315,323,22
25,297,22
108,184,1
26,176,22
44,111,23
142,303,22
138,19,23
265,331,30
323,341,22
299,180,1
242,80,1
285,117,22
252,123,30
51,83,26
214,116,23
248,21,22
56,212,30
236,280,22
116,140,23
325,59,30
320,108,1
186,170,22
257,272,22
13,223,30
265,239,30
334,165,22
254,330,1
223,199,30
21,136,22
174,19,23
213,96,1
9,280,22
251,281,1
88,164,1
240,23,26
285,277,22
98,128,30
297,200,22
29,231,30
130,204,1
1,88,1
221,322,22
98,59,30
164,88,1
87,213,1
334,277,22
272,185,22
309,281,1
122,280,22
331,271,30
119,128,30
323,285,22
204,249,1
227,23,26
329,106,1
226,14,23
197,36,1
262,115,23
334,304,22
265,223,30
44,20,23
67,200,22
169,236,22
149,2,23
341,274,22
315,26,22
325,239,30
130,73,1
95,89,25
186,21,22
325,211,30
57,80,1
206,178,1
322,62,22
226,116,23
77,40,22
109,252,30
181,195,24
88,106,1
136,304,22
130,88,1
80,92,1
53,204,1
91,110,26
14,116,23
194,249,1
53,330,1
172,118,30
20,41,23
248,200,22
197,108,1
211,222,30
150,64,27
224,67,22
310,137,23
132,158,22
105,21,22
21,308,22
219,319,25
245,8,26
265,325,30
315,121,22
41,115,23
284,281,1
169,315,22
156,188,22
101,194,1
277,170,22
258,188,22
19,174,23
304,334,22
271,331,30
222,199,30
312,305,23
328,218,24
110,259,26
66,67,22
341,188,22
200,9,22
199,113,30
115,116,23
94,254,1
227,86,26
67,26,22
39,141,22
118,342,30
220,115,23
252,82,30
189,100,27
218,275,24
313,261,30
101,266,1
101,302,1
49,192,23
59,325,30
169,21,22
67,280,22
134,252,30
30,236,22
322,308,22
119,82,30
100,217,27
111,20,23
94,180,1
346,300,1
322,21,22
293,19,23
56,199,30
203,56,30
314,82,30
118,172,30
223,342,30
184,36,1
311,325,30
208,291,22
56,222,30
56,313,30
272,277,22
199,134,30
88,80,1
185,280,22
331,203,30
310,111,23
184,57,1
72,291,22
285,303,22
299,92,1
56,211,30
322,9,22
13,313,30
322,276,22
334,9,22
5,187,1
60,291,22
89,95,25
9,156,22
337,111,23
141,304,22
322,158,22
28,226,23
203,325,30
200,276,22
176,25,22
21,235,22
204,266,1
252,265,30
119,325,30
73,130,1
9,66,22
213,53,1
271,119,30
99,102,26
280,105,22
251,135,1
312,220,23
186,236,22
120,277,22
26,304,22
315,280,22
1,92,1
144,17,23
239,55,30
125,169,22
99,23,26
136,122,22
236,121,22
265,238,30
41,17,23
280,122,22
324,199,30
188,9,22
132,45,22
75,304,22
291,169,22
6,147,25
194,254,1
142,170,22
21,121,22
8,264,26
48,80,1
25,280,22
94,92,1
299,249,1
104,188,22
334,169,22
304,272,22
313,342,30
203,261,30
118,324,30
310,151,23
303,132,22
153,280,22
303,285,22
264,8,26
105,257,22
224,9,22
25,291,22
104,169,22
274,40,22
122,31,22
308,323,22
186,221,22
40,315,22
224,276,22
161,271,30
111,17,23
189,64,27
203,118,30
280,315,22
169,122,22
156,122,22
194,92,1
280,142,22
26,40,22
307,230,23
204,57,1
189,150,27
128,252,30
136,169,22
150,189,27
239,261,30
308,26,22
26,69,22
36,184,1
293,174,23
115,343,23
41,116,23
26,315,22
169,104,22
53,213,1
236,257,22
25,277,22
339,22,29
186,322,22
313,118,30
285,185,22
296,99,26
36,108,1
217,64,27
53,101,1
170,200,22
118,199,30
122,200,22
118,65,30
322,257,22
75,67,22
291,158,22
143,68,26
3,67,22
342,118,30
167,32,23
214,137,23
132,315,22
64,189,27
259,110,26
19,214,23
25,200,22
265,298,30
24,101,1
119,13,30
238,211,30
56,231,30
143,225,26
234,239,30
330,204,1
172,261,30
62,170,22
345,186,22
127,251,1
304,75,22
136,308,22
261,314,30
186,188,22
56,342,30
200,285,22
200,26,22
9,170,22
105,236,22
4,152,24
204,329,1
139,251,1
40,72,22
96,213,1
118,13,30
91,245,26
26,276,22
158,142,22
67,104,22
200,280,22
180,24,1
101,53,1
115,41,23
185,25,22
68,227,26
186,323,22
214,41,23
252,199,30
24,299,1
318,123,30
92,204,1
122,25,22
100,269,27
261,211,30
322,75,22
154,219,25
236,303,22
75,323,22
21,236,22
344,185,22
14,28,23
13,252,30
211,103,30
186,104,22
203,342,30
8,259,26
271,199,30
82,314,30
211,342,30
13,82,30
187,346,1
113,313,30
116,144,23
295,26,22
169,185,22
344,67,22
122,303,22
53,249,1
82,199,30
48,330,1
346,130,1
40,169,22
109,203,30
152,275,24
59,250,30
68,143,26
180,242,1
296,175,26
101,330,1
126,260,1
17,41,23
82,59,30
342,261,30
142,334,22
342,314,30
72,272,22
321,175,26
144,116,23
48,180,1
322,104,22
298,271,30
67,277,22
343,19,23
221,303,22
132,303,22
304,122,22
285,221,22
204,242,1
32,167,23
41,144,23
101,204,1
182,97,23
111,214,23
261,118,30
329,27,1
295,9,22
346,53,1
88,1,1
67,344,22
172,199,30
188,277,22
197,284,1
103,56,30
185,297,22
53,266,1
101,94,1
67,72,22
266,101,1
280,291,22
304,67,22
20,312,23
332,16,30
79,188,22
330,266,1
204,80,1
13,239,30
113,325,30
211,29,30
141,40,22
118,56,30
91,259,26
280,67,22
94,300,1
67,21,22
137,214,23
50,203,30
196,92,1
254,204,1
303,122,22
227,102,26
186,142,22
331,16,30
277,26,22
312,44,23
93,310,23
196,346,1
266,254,1
13,342,30
4,195,24
80,299,1
127,139,1
204,346,1
113,172,30
303,345,22
309,127,1
165,169,22
236,272,22
103,98,30
310,167,23
227,296,26
325,268,30
332,252,30
285,304,22
169,277,22
334,188,22
134,203,30
89,319,25
325,223,30
119,50,30
79,26,22
9,79,22
261,98,30
21,272,22
314,50,30
106,88,1
140,17,23
299,254,1
82,261,30
19,17,23
26,236,22
170,285,22
161,199,30
232,224,22
39,121,22
53,24,1
277,291,22
346,92,1
45,142,22
277,334,22
141,62,22
115,326,23
180,194,1
223,98,30
236,304,22
203,265,30
277,188,22
26,188,22
40,304,22
26,79,22
232,9,22
200,304,22
312,17,23
280,26,22
137,115,23
257,295,22
49,241,23
329,130,1
313,271,30
122,3,22
41,14,23
23,190,26
108,159,1
285,9,22
8,201,26
227,143,26
57,24,1
40,141,22
310,41,23
196,194,1
41,151,23
261,239,30
50,119,30
67,322,22
328,78,24
41,137,23
280,141,22
79,67,22
313,252,30
309,184,1
229,109,30
67,25,22
187,254,1
170,185,22
110,8,26
268,325,30
81,269,27
104,122,22
141,26,22
25,272,22
212,252,30
29,16,30
310,93,23
315,105,22
332,119,30
284,251,1
244,282,16
102,99,26
261,203,30
150,171,27
85,3,22
341,304,22
195,275,24
122,272,22
232,276,22
236,122,22
330,92,1
104,142,22
186,277,22
332,231,30
99,278,26
77,117,22
324,252,30
122,170,22
331,211,30
236,224,22
156,136,22
159,320,1
19,115,23
277,208,22
249,346,1
136,120,22
50,331,30
281,320,1
200,297,22
337,41,23
290,322,22
242,101,1
212,199,30
119,331,30
294,277,22
40,274,22
9,26,22
40,224,22
144,41,23
180,196,1
169,142,22
147,319,25
151,41,23
40,158,22
271,239,30
315,257,22
67,304,22
99,263,26
254,346,1
312,115,23
132,277,22
324,238,30
322,30,22
109,229,30
230,71,23
253,182,23
20,162,23
94,187,1
67,303,22
272,40,22
115,20,23
195,218,24
302,249,1
142,297,22
14,144,23
140,214,23
214,14,23
32,310,23
130,53,1
225,99,26
330,299,1
222,313,30
21,165,22
304,280,22
238,59,30
302,346,1
267,23,26
312,137,23
98,265,30
203,50,30
308,136,22
338,29,30
143,46,26
98,252,30
231,172,30
285,186,22
239,123,30
171,189,27
226,326,23
274,122,22
280,25,22
249,101,1
214,326,23
325,199,30
315,132,22
330,53,1
290,280,22
36,284,1
104,21,22
284,135,1
310,337,23
277,67,22
68,263,26
19,138,23
320,135,1
211,118,30
297,142,22
251,197,1
40,142,22
26,291,22
39,21,22
9,72,22
320,159,1
144,28,23
232,133,22
118,29,30
25,3,22
26,141,22
343,116,23
131,278,26
169,9,22
345,21,22
5,87,1
57,48,1
222,56,30
304,26,22
53,180,1
177,227,26
65,82,30
249,299,1
113,239,30
113,203,30
165,200,22
223,239,30
271,261,30
342,265,30
26,200,22
302,53,1
203,29,30
275,181,24
17,111,23
82,172,30
169,125,22
111,41,23
172,103,30
122,344,22
268,82,30
332,109,30
59,203,30
172,82,30
322,345,22
2,312,23
300,299,1
269,81,27
25,188,22
85,170,22
203,238,30
254,53,1
92,196,1
299,101,1
202,166,1
172,265,30
315,185,22
315,246,22
41,214,23
25,40,22
322,170,22
172,13,30
142,21,22
131,143,26
323,258,22
324,331,30
202,329,1
252,128,30
113,148,30
65,118,30
141,276,22
9,142,22
277,272,22
273,181,24
200,25,22
346,24,1
105,69,22
188,21,22
25,9,22
1,126,1
170,26,22
158,25,22
323,322,22
122,224,22
94,249,1
271,211,30
276,133,22
110,91,26
249,94,1
203,239,30
203,109,30
117,285,22
315,136,22
167,137,23
242,24,1
5,316,1
23,83,26
242,254,1
217,171,27
180,266,1
78,306,24
277,285,22
285,60,22
271,59,30
224,322,22
299,330,1
162,20,23
236,276,22
67,3,22
326,226,23
342,313,30
265,342,30
122,235,22
329,320,1
28,140,23
88,336,1
273,218,24
21,188,22
21,280,22
337,32,23
24,94,1
40,277,22
315,285,22
21,334,22
136,322,22
181,328,24
119,229,30
41,226,23
251,320,1
271,128,30
67,185,22
66,9,22
188,75,22
172,212,30
135,284,1
204,254,1
123,318,30
57,108,1
25,285,22
41,140,23
80,346,1
101,249,1
133,26,22
51,23,26
281,197,1
322,26,22
49,255,23
136,21,22
140,312,23
285,122,22
4,275,24
101,346,1
239,56,30
314,313,30
322,186,22
25,39,22
259,193,26
140,41,23
139,197,1
167,337,23
345,303,22
319,147,25
304,9,22
81,286,27
120,136,22
21,26,22
266,204,1
226,20,23
203,119,30
199,82,30
225,177,26
211,238,30
67,10,22
122,236,22
227,225,26
224,25,22
317,101,1
342,203,30
315,9,22
346,249,1
188,290,22
148,82,30
322,315,22
277,280,22
341,62,22
9,277,22
135,184,1
122,188,22
277,25,22
196,53,1
257,39,22
4,218,24
133,188,22
102,263,26
53,146,1
118,82,30
200,31,22
151,144,23
57,346,1
211,261,30
218,195,24
186,26,22
200,224,22
72,9,22
337,93,23
291,232,22
272,75,22
211,239,30
79,25,22
343,41,23
271,325,30
82,313,30
192,205,23
304,66,22
123,82,30
315,288,22
248,122,22
94,204,1
242,299,1
290,188,22
328,195,24
26,158,22
342,113,30
268,203,30
214,115,23
239,338,30
177,99,26
93,337,23
159,184,1
55,261,30
315,236,22
57,184,1
301,47,28
165,39,22
185,200,22
180,204,1
312,343,23
9,224,22
61,23,26
254,249,1
271,265,30
115,220,23
103,172,30
122,304,22
98,82,30
334,308,22
22,168,29
109,271,30
252,223,30
315,170,22
26,62,22
211,223,30
14,312,23
224,133,22
268,59,30
223,261,30
147,6,25
275,4,24
325,56,30
309,197,1
238,199,30
272,156,22
75,188,22
75,170,22
325,119,30
62,122,22
168,129,29
158,67,22
170,67,22
93,137,23
254,299,1
277,304,22
320,36,1
180,254,1
94,299,1
272,258,22
274,323,22
115,192,23
246,322,22
184,320,1
252,56,30
69,9,22
137,17,23
5,213,1
82,325,30
98,119,30
277,294,22
149,343,23
137,93,23
332,271,30
289,214,23
252,59,30
118,252,30
122,21,22
245,259,26
195,273,24
193,259,26
224,26,22
25,31,22
231,332,30
85,274,22
165,334,22
319,6,25
322,188,22
200,165,22
103,252,30
118,161,30
302,242,1
329,178,1
26,297,22
239,13,30
322,280,22
261,82,30
28,115,23
98,118,30
271,113,30
266,194,1
10,291,22
272,25,22
178,206,1
222,238,30
322,232,22
239,199,30
21,40,22
19,289,23
41,28,23
172,332,30
188,274,22
284,329,1
227,263,26
187,94,1
200,104,22
325,342,30
314,161,30
214,333,23
232,280,22
121,169,22
342,271,30
122,169,22
62,322,22
84,265,30
302,204,1
25,105,22
225,175,26
238,134,30
26,170,22
304,277,22
237,23,26
226,144,23
246,308,22
298,56,30
121,236,22
119,239,30
19,112,23
302,187,1
319,219,25
67,169,22
263,102,26
192,52,23
258,295,22
238,261,30
39,105,22
212,56,30
75,272,22
113,98,30
313,56,30
40,272,22
4,328,24
131,177,26
169,257,22
67,236,22
170,322,22
188,142,22
20,149,23
151,310,23
188,224,22
47,301,28
58,107,27
142,40,22
127,320,1
142,308,22
187,80,1
245,91,26
204,101,1
346,302,1
313,325,30
147,219,25
21,104,22
67,308,22
13,271,30
63,56,30
95,147,25
127,309,1
40,77,22
188,3,22
236,21,22
330,196,1
304,200,22
271,13,30
180,5,1
284,320,1
312,214,23
252,119,30
118,271,30
235,122,22
25,224,22
59,98,30
52,192,23
264,259,26
172,16,30
100,64,27
21,122,22
222,325,30
132,40,22
75,274,22
40,21,22
323,290,22
126,73,1
322,142,22
312,20,23
162,312,23
170,21,22
59,211,30
61,193,26
2,149,23
199,252,30
160,260,1
331,119,30
26,133,22
80,249,1
186,303,22
169,121,22
278,175,26
285,10,22
109,314,30
243,337,23
276,232,22
196,204,1
71,230,23
122,186,22
161,314,30
16,82,30
252,98,30
94,266,1
342,199,30
266,187,1
17,19,23
20,326,23
122,26,22
277,10,22
200,79,22
21,322,22
170,25,22
296,263,26
130,191,1
299,242,1
20,111,23
67,248,22
263,296,26
23,99,26
313,13,30
6,219,25
128,172,30
236,322,22
304,40,22
346,242,1
199,314,30
25,122,22
67,285,22
289,19,23
30,188,22
121,280,22
133,280,22
80,213,1
277,200,22
346,80,1
16,118,30
320,94,1
99,131,26
23,51,26
299,53,1
45,186,22
227,278,26
146,317,1
249,330,1
332,56,30
139,284,1
274,3,22
19,343,23
116,343,23
333,226,23
26,185,22
92,266,1
334,67,22
226,149,23
99,227,26
59,82,30
130,213,1
334,40,22
199,298,30
132,334,22
245,23,26
94,242,1
28,41,23
201,91,26
306,78,24
113,50,30
67,45,22
142,62,22
150,100,27
261,238,30
135,320,1
277,315,22
313,211,30
181,78,24
277,132,22
21,323,22
121,21,22
265,84,30
231,29,30
203,172,30
185,285,22
184,127,1
109,50,30
249,242,1
4,273,24
182,253,23
252,271,30
312,162,23
266,24,1
194,94,1
36,281,1
28,116,23
299,73,1
322,277,22
197,329,1
213,204,1
313,113,30
323,280,22
257,40,22
258,40,22
89,327,25
121,69,22
39,165,22
139,127,1
305,312,23
280,257,22
320,57,1
332,172,30
108,57,1
116,214,23
88,126,1
313,314,30
315,67,22
14,149,23
199,324,30
135,251,1
204,330,1
329,202,1
66,142,22
191,130,1
256,233,15
333,214,23
308,334,22
252,172,30
28,14,23
80,173,1
21,31,22
25,21,22
285,142,22
134,113,30
173,80,1
329,54,1
285,345,22
29,172,30
272,122,22
72,67,22
57,242,1
194,24,1
236,315,22
230,253,23
199,231,30
95,6,25
116,226,23
82,98,30
162,116,23
9,169,22
239,113,30
323,170,22
136,125,22
341,170,22
9,315,22
54,53,1
304,141,22
159,108,1
99,177,26
280,21,22
213,249,1
13,56,30
109,148,30
258,85,22
285,232,22
320,329,1
322,285,22
53,130,1
330,48,1
303,142,22
323,9,22
173,34,1
276,62,22
62,341,22
137,32,23
268,271,30
345,315,22
304,69,22
226,115,23
180,94,1
151,312,23
175,225,26
325,113,30
343,333,23
296,227,26
109,13,30
122,277,22
71,307,23
104,344,22
67,170,22
281,127,1
99,143,26
99,175,26
291,60,22
10,285,22
117,280,22
137,289,23
169,291,22
172,113,30
23,240,26
343,326,23
320,251,1
214,17,23
129,339,29
291,315,22
